    #Energy        TDOS
    #TDOS obtained from EIGENVAL file
    -5.50824    26.02256
    -5.50324    26.55511
    -5.49824    27.08832
    -5.49324    27.62146
    -5.48824    28.15379
    -5.48324    28.68450
    -5.47824    29.21277
    -5.47324    29.73774
    -5.46824    30.25850
    -5.46324    30.77414
    -5.45824    31.28371
    -5.45324    31.78625
    -5.44824    32.28077
    -5.44324    32.76626
    -5.43824    33.24172
    -5.43324    33.70614
    -5.42824    34.15851
    -5.42324    34.59781
    -5.41824    35.02304
    -5.41324    35.43323
    -5.40824    35.82740
    -5.40324    36.20461
    -5.39824    36.56396
    -5.39324    36.90458
    -5.38824    37.22562
    -5.38324    37.52631
    -5.37824    37.80590
    -5.37324    38.06371
    -5.36824    38.29914
    -5.36324    38.51161
    -5.35824    38.70065
    -5.35324    38.86583
    -5.34824    39.00683
    -5.34324    39.12338
    -5.33824    39.21531
    -5.33324    39.28252
    -5.32824    39.32501
    -5.32324    39.34287
    -5.31824    39.33625
    -5.31324    39.30543
    -5.30824    39.25075
    -5.30324    39.17265
    -5.29824    39.07165
    -5.29324    38.94837
    -5.28824    38.80350
    -5.28324    38.63782
    -5.27824    38.45219
    -5.27324    38.24754
    -5.26824    38.02488
    -5.26324    37.78526
    -5.25824    37.52984
    -5.25324    37.25979
    -5.24824    36.97637
    -5.24324    36.68086
    -5.23824    36.37459
    -5.23324    36.05894
    -5.22824    35.73529
    -5.22324    35.40506
    -5.21824    35.06969
    -5.21324    34.73061
    -5.20824    34.38927
    -5.20324    34.04710
    -5.19824    33.70554
    -5.19324    33.36598
    -5.18824    33.02982
    -5.18324    32.69841
    -5.17824    32.37307
    -5.17324    32.05508
    -5.16824    31.74566
    -5.16324    31.44599
    -5.15824    31.15719
    -5.15324    30.88032
    -5.14824    30.61637
    -5.14324    30.36625
    -5.13824    30.13083
    -5.13324    29.91087
    -5.12824    29.70707
    -5.12324    29.52004
    -5.11824    29.35031
    -5.11324    29.19834
    -5.10824    29.06449
    -5.10324    28.94904
    -5.09824    28.85219
    -5.09324    28.77406
    -5.08824    28.71468
    -5.08324    28.67402
    -5.07824    28.65194
    -5.07324    28.64824
    -5.06824    28.66266
    -5.06324    28.69486
    -5.05824    28.74441
    -5.05324    28.81085
    -5.04824    28.89365
    -5.04324    28.99222
    -5.03824    29.10591
    -5.03324    29.23404
    -5.02824    29.37588
    -5.02324    29.53066
    -5.01824    29.69757
    -5.01324    29.87580
    -5.00824    30.06449
    -5.00324    30.26276
    -4.99824    30.46973
    -4.99324    30.68451
    -4.98824    30.90619
    -4.98324    31.13389
    -4.97824    31.36671
    -4.97324    31.60376
    -4.96824    31.84419
    -4.96324    32.08713
    -4.95824    32.33176
    -4.95324    32.57728
    -4.94824    32.82291
    -4.94324    33.06792
    -4.93824    33.31159
    -4.93324    33.55326
    -4.92824    33.79230
    -4.92324    34.02812
    -4.91824    34.26019
    -4.91324    34.48800
    -4.90824    34.71112
    -4.90324    34.92914
    -4.89824    35.14170
    -4.89324    35.34850
    -4.88824    35.54930
    -4.88324    35.74387
    -4.87824    35.93206
    -4.87324    36.11376
    -4.86824    36.28889
    -4.86324    36.45744
    -4.85824    36.61942
    -4.85324    36.77489
    -4.84824    36.92395
    -4.84324    37.06672
    -4.83824    37.20336
    -4.83324    37.33408
    -4.82824    37.45909
    -4.82324    37.57864
    -4.81824    37.69299
    -4.81324    37.80242
    -4.80824    37.90724
    -4.80324    38.00776
    -4.79824    38.10429
    -4.79324    38.19716
    -4.78824    38.28669
    -4.78324    38.37321
    -4.77824    38.45704
    -4.77324    38.53850
    -4.76824    38.61788
    -4.76324    38.69550
    -4.75824    38.77161
    -4.75324    38.84649
    -4.74824    38.92039
    -4.74324    38.99353
    -4.73824    39.06611
    -4.73324    39.13833
    -4.72824    39.21033
    -4.72324    39.28227
    -4.71824    39.35424
    -4.71324    39.42635
    -4.70824    39.49864
    -4.70324    39.57117
    -4.69824    39.64396
    -4.69324    39.71699
    -4.68824    39.79024
    -4.68324    39.86366
    -4.67824    39.93719
    -4.67324    40.01074
    -4.66824    40.08421
    -4.66324    40.15750
    -4.65824    40.23047
    -4.65324    40.30299
    -4.64824    40.37492
    -4.64324    40.44610
    -4.63824    40.51638
    -4.63324    40.58561
    -4.62824    40.65363
    -4.62324    40.72029
    -4.61824    40.78544
    -4.61324    40.84893
    -4.60824    40.91063
    -4.60324    40.97042
    -4.59824    41.02817
    -4.59324    41.08379
    -4.58824    41.13718
    -4.58324    41.18827
    -4.57824    41.23700
    -4.57324    41.28332
    -4.56824    41.32721
    -4.56324    41.36866
    -4.55824    41.40766
    -4.55324    41.44425
    -4.54824    41.47845
    -4.54324    41.51033
    -4.53824    41.53995
    -4.53324    41.56739
    -4.52824    41.59275
    -4.52324    41.61613
    -4.51824    41.63766
    -4.51324    41.65745
    -4.50824    41.67565
    -4.50324    41.69240
    -4.49824    41.70783
    -4.49324    41.72210
    -4.48824    41.73535
    -4.48324    41.74773
    -4.47824    41.75938
    -4.47324    41.77044
    -4.46824    41.78103
    -4.46324    41.79129
    -4.45824    41.80131
    -4.45324    41.81120
    -4.44824    41.82105
    -4.44324    41.83091
    -4.43824    41.84085
    -4.43324    41.85089
    -4.42824    41.86105
    -4.42324    41.87133
    -4.41824    41.88169
    -4.41324    41.89208
    -4.40824    41.90244
    -4.40324    41.91267
    -4.39824    41.92264
    -4.39324    41.93224
    -4.38824    41.94128
    -4.38324    41.94958
    -4.37824    41.95694
    -4.37324    41.96314
    -4.36824    41.96792
    -4.36324    41.97103
    -4.35824    41.97218
    -4.35324    41.97107
    -4.34824    41.96740
    -4.34324    41.96084
    -4.33824    41.95107
    -4.33324    41.93774
    -4.32824    41.92051
    -4.32324    41.89902
    -4.31824    41.87295
    -4.31324    41.84192
    -4.30824    41.80562
    -4.30324    41.76369
    -4.29824    41.71582
    -4.29324    41.66170
    -4.28824    41.60102
    -4.28324    41.53352
    -4.27824    41.45892
    -4.27324    41.37701
    -4.26824    41.28756
    -4.26324    41.19041
    -4.25824    41.08539
    -4.25324    40.97240
    -4.24824    40.85136
    -4.24324    40.72222
    -4.23824    40.58497
    -4.23324    40.43967
    -4.22824    40.28638
    -4.22324    40.12522
    -4.21824    39.95638
    -4.21324    39.78007
    -4.20824    39.59654
    -4.20324    39.40611
    -4.19824    39.20913
    -4.19324    39.00602
    -4.18824    38.79722
    -4.18324    38.58323
    -4.17824    38.36461
    -4.17324    38.14194
    -4.16824    37.91586
    -4.16324    37.68705
    -4.15824    37.45624
    -4.15324    37.22418
    -4.14824    36.99167
    -4.14324    36.75955
    -4.13824    36.52867
    -4.13324    36.29995
    -4.12824    36.07429
    -4.12324    35.85264
    -4.11824    35.63596
    -4.11324    35.42525
    -4.10824    35.22148
    -4.10324    35.02566
    -4.09824    34.83880
    -4.09324    34.66190
    -4.08824    34.49598
    -4.08324    34.34202
    -4.07824    34.20101
    -4.07324    34.07392
    -4.06824    33.96170
    -4.06324    33.86528
    -4.05824    33.78555
    -4.05324    33.72338
    -4.04824    33.67960
    -4.04324    33.65499
    -4.03824    33.65031
    -4.03324    33.66625
    -4.02824    33.70346
    -4.02324    33.76254
    -4.01824    33.84403
    -4.01324    33.94842
    -4.00824    34.07612
    -4.00324    34.22749
    -3.99824    34.40283
    -3.99324    34.60238
    -3.98824    34.82629
    -3.98324    35.07466
    -3.97824    35.34752
    -3.97324    35.64483
    -3.96824    35.96649
    -3.96324    36.31231
    -3.95824    36.68207
    -3.95324    37.07545
    -3.94824    37.49209
    -3.94324    37.93155
    -3.93824    38.39336
    -3.93324    38.87696
    -3.92824    39.38175
    -3.92324    39.90709
    -3.91824    40.45227
    -3.91324    41.01655
    -3.90824    41.59914
    -3.90324    42.19922
    -3.89824    42.81593
    -3.89324    43.44839
    -3.88824    44.09567
    -3.88324    44.75685
    -3.87824    45.43097
    -3.87324    46.11706
    -3.86824    46.81414
    -3.86324    47.52124
    -3.85824    48.23736
    -3.85324    48.96151
    -3.84824    49.69273
    -3.84324    50.43003
    -3.83824    51.17246
    -3.83324    51.91907
    -3.82824    52.66894
    -3.82324    53.42116
    -3.81824    54.17483
    -3.81324    54.92911
    -3.80824    55.68315
    -3.80324    56.43616
    -3.79824    57.18734
    -3.79324    57.93596
    -3.78824    58.68130
    -3.78324    59.42266
    -3.77824    60.15940
    -3.77324    60.89088
    -3.76824    61.61653
    -3.76324    62.33576
    -3.75824    63.04804
    -3.75324    63.75287
    -3.74824    64.44976
    -3.74324    65.13826
    -3.73824    65.81793
    -3.73324    66.48837
    -3.72824    67.14918
    -3.72324    67.79999
    -3.71824    68.44043
    -3.71324    69.07018
    -3.70824    69.68890
    -3.70324    70.29627
    -3.69824    70.89198
    -3.69324    71.47572
    -3.68824    72.04721
    -3.68324    72.60615
    -3.67824    73.15224
    -3.67324    73.68520
    -3.66824    74.20473
    -3.66324    74.71056
    -3.65824    75.20240
    -3.65324    75.67994
    -3.64824    76.14291
    -3.64324    76.59101
    -3.63824    77.02394
    -3.63324    77.44142
    -3.62824    77.84314
    -3.62324    78.22883
    -3.61824    78.59818
    -3.61324    78.95092
    -3.60824    79.28676
    -3.60324    79.60544
    -3.59824    79.90668
    -3.59324    80.19023
    -3.58824    80.45586
    -3.58324    80.70334
    -3.57824    80.93246
    -3.57324    81.14302
    -3.56824    81.33487
    -3.56324    81.50785
    -3.55824    81.66184
    -3.55324    81.79676
    -3.54824    81.91253
    -3.54324    82.00914
    -3.53824    82.08657
    -3.53324    82.14486
    -3.52824    82.18408
    -3.52324    82.20434
    -3.51824    82.20578
    -3.51324    82.18859
    -3.50824    82.15298
    -3.50324    82.09922
    -3.49824    82.02760
    -3.49324    81.93846
    -3.48824    81.83216
    -3.48324    81.70913
    -3.47824    81.56981
    -3.47324    81.41467
    -3.46824    81.24423
    -3.46324    81.05904
    -3.45824    80.85966
    -3.45324    80.64669
    -3.44824    80.42076
    -3.44324    80.18250
    -3.43824    79.93259
    -3.43324    79.67170
    -3.42824    79.40052
    -3.42324    79.11976
    -3.41824    78.83011
    -3.41324    78.53229
    -3.40824    78.22702
    -3.40324    77.91499
    -3.39824    77.59692
    -3.39324    77.27349
    -3.38824    76.94539
    -3.38324    76.61328
    -3.37824    76.27782
    -3.37324    75.93962
    -3.36824    75.59929
    -3.36324    75.25742
    -3.35824    74.91455
    -3.35324    74.57120
    -3.34824    74.22787
    -3.34324    73.88501
    -3.33824    73.54305
    -3.33324    73.20236
    -3.32824    72.86330
    -3.32324    72.52619
    -3.31824    72.19129
    -3.31324    71.85885
    -3.30824    71.52905
    -3.30324    71.20205
    -3.29824    70.87798
    -3.29324    70.55692
    -3.28824    70.23891
    -3.28324    69.92394
    -3.27824    69.61201
    -3.27324    69.30303
    -3.26824    68.99691
    -3.26324    68.69353
    -3.25824    68.39270
    -3.25324    68.09425
    -3.24824    67.79794
    -3.24324    67.50353
    -3.23824    67.21073
    -3.23324    66.91926
    -3.22824    66.62879
    -3.22324    66.33897
    -3.21824    66.04943
    -3.21324    65.75981
    -3.20824    65.46969
    -3.20324    65.17868
    -3.19824    64.88634
    -3.19324    64.59223
    -3.18824    64.29592
    -3.18324    63.99694
    -3.17824    63.69484
    -3.17324    63.38916
    -3.16824    63.07941
    -3.16324    62.76513
    -3.15824    62.44585
    -3.15324    62.12109
    -3.14824    61.79039
    -3.14324    61.45328
    -3.13824    61.10930
    -3.13324    60.75800
    -3.12824    60.39893
    -3.12324    60.03165
    -3.11824    59.65575
    -3.11324    59.27081
    -3.10824    58.87644
    -3.10324    58.47226
    -3.09824    58.05790
    -3.09324    57.63303
    -3.08824    57.19731
    -3.08324    56.75047
    -3.07824    56.29221
    -3.07324    55.82229
    -3.06824    55.34050
    -3.06324    54.84664
    -3.05824    54.34056
    -3.05324    53.82213
    -3.04824    53.29125
    -3.04324    52.74787
    -3.03824    52.19197
    -3.03324    51.62356
    -3.02824    51.04271
    -3.02324    50.44952
    -3.01824    49.84411
    -3.01324    49.22667
    -3.00824    48.59742
    -3.00324    47.95662
    -2.99824    47.30459
    -2.99324    46.64166
    -2.98824    45.96824
    -2.98324    45.28474
    -2.97824    44.59165
    -2.97324    43.88947
    -2.96824    43.17875
    -2.96324    42.46008
    -2.95824    41.73409
    -2.95324    41.00142
    -2.94824    40.26277
    -2.94324    39.51884
    -2.93824    38.77038
    -2.93324    38.01814
    -2.92824    37.26292
    -2.92324    36.50551
    -2.91824    35.74673
    -2.91324    34.98740
    -2.90824    34.22835
    -2.90324    33.47041
    -2.89824    32.71442
    -2.89324    31.96121
    -2.88824    31.21160
    -2.88324    30.46640
    -2.87824    29.72641
    -2.87324    28.99240
    -2.86824    28.26515
    -2.86324    27.54537
    -2.85824    26.83377
    -2.85324    26.13102
    -2.84824    25.43778
    -2.84324    24.75463
    -2.83824    24.08216
    -2.83324    23.42088
    -2.82824    22.77128
    -2.82324    22.13381
    -2.81824    21.50886
    -2.81324    20.89678
    -2.80824    20.29789
    -2.80324    19.71245
    -2.79824    19.14066
    -2.79324    18.58271
    -2.78824    18.03871
    -2.78324    17.50874
    -2.77824    16.99285
    -2.77324    16.49103
    -2.76824    16.00323
    -2.76324    15.52938
    -2.75824    15.06935
    -2.75324    14.62298
    -2.74824    14.19011
    -2.74324    13.77050
    -2.73824    13.36393
    -2.73324    12.97012
    -2.72824    12.58880
    -2.72324    12.21965
    -2.71824    11.86237
    -2.71324    11.51661
    -2.70824    11.18204
    -2.70324    10.85832
    -2.69824    10.54508
    -2.69324    10.24198
    -2.68824     9.94867
    -2.68324     9.66479
    -2.67824     9.39001
    -2.67324     9.12399
    -2.66824     8.86640
    -2.66324     8.61694
    -2.65824     8.37531
    -2.65324     8.14121
    -2.64824     7.91439
    -2.64324     7.69459
    -2.63824     7.48158
    -2.63324     7.27515
    -2.62824     7.07510
    -2.62324     6.88125
    -2.61824     6.69346
    -2.61324     6.51158
    -2.60824     6.33550
    -2.60324     6.16513
    -2.59824     6.00037
    -2.59324     5.84117
    -2.58824     5.68749
    -2.58324     5.53929
    -2.57824     5.39656
    -2.57324     5.25929
    -2.56824     5.12749
    -2.56324     5.00119
    -2.55824     4.88041
    -2.55324     4.76518
    -2.54824     4.65556
    -2.54324     4.55158
    -2.53824     4.45329
    -2.53324     4.36075
    -2.52824     4.27399
    -2.52324     4.19308
    -2.51824     4.11805
    -2.51324     4.04894
    -2.50824     3.98578
    -2.50324     3.92860
    -2.49824     3.87741
    -2.49324     3.83221
    -2.48824     3.79301
    -2.48324     3.75977
    -2.47824     3.73246
    -2.47324     3.71104
    -2.46824     3.69545
    -2.46324     3.68560
    -2.45824     3.68140
    -2.45324     3.68274
    -2.44824     3.68950
    -2.44324     3.70151
    -2.43824     3.71863
    -2.43324     3.74067
    -2.42824     3.76744
    -2.42324     3.79872
    -2.41824     3.83429
    -2.41324     3.87390
    -2.40824     3.91729
    -2.40324     3.96418
    -2.39824     4.01430
    -2.39324     4.06734
    -2.38824     4.12299
    -2.38324     4.18093
    -2.37824     4.24083
    -2.37324     4.30236
    -2.36824     4.36516
    -2.36324     4.42890
    -2.35824     4.49321
    -2.35324     4.55775
    -2.34824     4.62216
    -2.34324     4.68609
    -2.33824     4.74918
    -2.33324     4.81108
    -2.32824     4.87145
    -2.32324     4.92996
    -2.31824     4.98628
    -2.31324     5.04009
    -2.30824     5.09108
    -2.30324     5.13897
    -2.29824     5.18346
    -2.29324     5.22430
    -2.28824     5.26123
    -2.28324     5.29403
    -2.27824     5.32247
    -2.27324     5.34638
    -2.26824     5.36556
    -2.26324     5.37987
    -2.25824     5.38917
    -2.25324     5.39335
    -2.24824     5.39232
    -2.24324     5.38601
    -2.23824     5.37438
    -2.23324     5.35740
    -2.22824     5.33507
    -2.22324     5.30740
    -2.21824     5.27445
    -2.21324     5.23626
    -2.20824     5.19293
    -2.20324     5.14454
    -2.19824     5.09123
    -2.19324     5.03313
    -2.18824     4.97039
    -2.18324     4.90318
    -2.17824     4.83169
    -2.17324     4.75612
    -2.16824     4.67667
    -2.16324     4.59357
    -2.15824     4.50705
    -2.15324     4.41735
    -2.14824     4.32472
    -2.14324     4.22941
    -2.13824     4.13167
    -2.13324     4.03178
    -2.12824     3.92998
    -2.12324     3.82655
    -2.11824     3.72175
    -2.11324     3.61584
    -2.10824     3.50907
    -2.10324     3.40170
    -2.09824     3.29398
    -2.09324     3.18616
    -2.08824     3.07846
    -2.08324     2.97111
    -2.07824     2.86434
    -2.07324     2.75836
    -2.06824     2.65335
    -2.06324     2.54953
    -2.05824     2.44705
    -2.05324     2.34609
    -2.04824     2.24681
    -2.04324     2.14935
    -2.03824     2.05384
    -2.03324     1.96039
    -2.02824     1.86913
    -2.02324     1.78015
    -2.01824     1.69352
    -2.01324     1.60933
    -2.00824     1.52763
    -2.00324     1.44847
    -1.99824     1.37190
    -1.99324     1.29794
    -1.98824     1.22661
    -1.98324     1.15793
    -1.97824     1.09189
    -1.97324     1.02848
    -1.96824     0.96770
    -1.96324     0.90952
    -1.95824     0.85390
    -1.95324     0.80082
    -1.94824     0.75023
    -1.94324     0.70208
    -1.93824     0.65633
    -1.93324     0.61291
    -1.92824     0.57178
    -1.92324     0.53287
    -1.91824     0.49611
    -1.91324     0.46144
    -1.90824     0.42879
    -1.90324     0.39810
    -1.89824     0.36929
    -1.89324     0.34229
    -1.88824     0.31705
    -1.88324     0.29348
    -1.87824     0.27152
    -1.87324     0.25112
    -1.86824     0.23219
    -1.86324     0.21468
    -1.85824     0.19853
    -1.85324     0.18369
    -1.84824     0.17009
    -1.84324     0.15769
    -1.83824     0.14644
    -1.83324     0.13629
    -1.82824     0.12719
    -1.82324     0.11911
    -1.81824     0.11202
    -1.81324     0.10588
    -1.80824     0.10066
    -1.80324     0.09634
    -1.79824     0.09290
    -1.79324     0.09033
    -1.78824     0.08860
    -1.78324     0.08772
    -1.77824     0.08767
    -1.77324     0.08846
    -1.76824     0.09010
    -1.76324     0.09258
    -1.75824     0.09592
    -1.75324     0.10015
    -1.74824     0.10526
    -1.74324     0.11130
    -1.73824     0.11829
    -1.73324     0.12626
    -1.72824     0.13524
    -1.72324     0.14528
    -1.71824     0.15641
    -1.71324     0.16868
    -1.70824     0.18215
    -1.70324     0.19685
    -1.69824     0.21285
    -1.69324     0.23021
    -1.68824     0.24898
    -1.68324     0.26922
    -1.67824     0.29100
    -1.67324     0.31439
    -1.66824     0.33945
    -1.66324     0.36625
    -1.65824     0.39486
    -1.65324     0.42534
    -1.64824     0.45777
    -1.64324     0.49221
    -1.63824     0.52874
    -1.63324     0.56741
    -1.62824     0.60830
    -1.62324     0.65145
    -1.61824     0.69695
    -1.61324     0.74482
    -1.60824     0.79514
    -1.60324     0.84794
    -1.59824     0.90327
    -1.59324     0.96117
    -1.58824     1.02166
    -1.58324     1.08477
    -1.57824     1.15050
    -1.57324     1.21889
    -1.56824     1.28991
    -1.56324     1.36356
    -1.55824     1.43983
    -1.55324     1.51868
    -1.54824     1.60008
    -1.54324     1.68397
    -1.53824     1.77029
    -1.53324     1.85898
    -1.52824     1.94995
    -1.52324     2.04310
    -1.51824     2.13833
    -1.51324     2.23551
    -1.50824     2.33451
    -1.50324     2.43520
    -1.49824     2.53740
    -1.49324     2.64097
    -1.48824     2.74571
    -1.48324     2.85143
    -1.47824     2.95794
    -1.47324     3.06503
    -1.46824     3.17246
    -1.46324     3.28002
    -1.45824     3.38747
    -1.45324     3.49455
    -1.44824     3.60101
    -1.44324     3.70661
    -1.43824     3.81106
    -1.43324     3.91412
    -1.42824     4.01551
    -1.42324     4.11496
    -1.41824     4.21219
    -1.41324     4.30695
    -1.40824     4.39896
    -1.40324     4.48796
    -1.39824     4.57370
    -1.39324     4.65591
    -1.38824     4.73437
    -1.38324     4.80882
    -1.37824     4.87905
    -1.37324     4.94485
    -1.36824     5.00600
    -1.36324     5.06233
    -1.35824     5.11365
    -1.35324     5.15982
    -1.34824     5.20068
    -1.34324     5.23613
    -1.33824     5.26604
    -1.33324     5.29034
    -1.32824     5.30896
    -1.32324     5.32185
    -1.31824     5.32899
    -1.31324     5.33036
    -1.30824     5.32599
    -1.30324     5.31592
    -1.29824     5.30020
    -1.29324     5.27891
    -1.28824     5.25215
    -1.28324     5.22004
    -1.27824     5.18273
    -1.27324     5.14037
    -1.26824     5.09314
    -1.26324     5.04124
    -1.25824     4.98489
    -1.25324     4.92431
    -1.24824     4.85977
    -1.24324     4.79151
    -1.23824     4.71983
    -1.23324     4.64500
    -1.22824     4.56733
    -1.22324     4.48714
    -1.21824     4.40475
    -1.21324     4.32049
    -1.20824     4.23470
    -1.20324     4.14772
    -1.19824     4.05991
    -1.19324     3.97162
    -1.18824     3.88320
    -1.18324     3.79502
    -1.17824     3.70743
    -1.17324     3.62080
    -1.16824     3.53548
    -1.16324     3.45183
    -1.15824     3.37020
    -1.15324     3.29093
    -1.14824     3.21438
    -1.14324     3.14087
    -1.13824     3.07073
    -1.13324     3.00429
    -1.12824     2.94186
    -1.12324     2.88374
    -1.11824     2.83023
    -1.11324     2.78161
    -1.10824     2.73815
    -1.10324     2.70012
    -1.09824     2.66777
    -1.09324     2.64132
    -1.08824     2.62101
    -1.08324     2.60704
    -1.07824     2.59961
    -1.07324     2.59890
    -1.06824     2.60507
    -1.06324     2.61826
    -1.05824     2.63862
    -1.05324     2.66626
    -1.04824     2.70127
    -1.04324     2.74373
    -1.03824     2.79371
    -1.03324     2.85125
    -1.02824     2.91637
    -1.02324     2.98907
    -1.01824     3.06935
    -1.01324     3.15715
    -1.00824     3.25242
    -1.00324     3.35508
    -0.99824     3.46503
    -0.99324     3.58214
    -0.98824     3.70627
    -0.98324     3.83724
    -0.97824     3.97486
    -0.97324     4.11892
    -0.96824     4.26917
    -0.96324     4.42535
    -0.95824     4.58718
    -0.95324     4.75434
    -0.94824     4.92651
    -0.94324     5.10333
    -0.93824     5.28443
    -0.93324     5.46940
    -0.92824     5.65784
    -0.92324     5.84930
    -0.91824     6.04334
    -0.91324     6.23948
    -0.90824     6.43722
    -0.90324     6.63607
    -0.89824     6.83552
    -0.89324     7.03503
    -0.88824     7.23406
    -0.88324     7.43207
    -0.87824     7.62850
    -0.87324     7.82279
    -0.86824     8.01439
    -0.86324     8.20273
    -0.85824     8.38726
    -0.85324     8.56741
    -0.84824     8.74264
    -0.84324     8.91241
    -0.83824     9.07619
    -0.83324     9.23346
    -0.82824     9.38373
    -0.82324     9.52650
    -0.81824     9.66131
    -0.81324     9.78773
    -0.80824     9.90534
    -0.80324    10.01374
    -0.79824    10.11257
    -0.79324    10.20149
    -0.78824    10.28022
    -0.78324    10.34847
    -0.77824    10.40600
    -0.77324    10.45263
    -0.76824    10.48818
    -0.76324    10.51252
    -0.75824    10.52557
    -0.75324    10.52727
    -0.74824    10.51761
    -0.74324    10.49660
    -0.73824    10.46432
    -0.73324    10.42085
    -0.72824    10.36634
    -0.72324    10.30094
    -0.71824    10.22488
    -0.71324    10.13838
    -0.70824    10.04172
    -0.70324     9.93521
    -0.69824     9.81916
    -0.69324     9.69395
    -0.68824     9.55996
    -0.68324     9.41760
    -0.67824     9.26729
    -0.67324     9.10949
    -0.66824     8.94466
    -0.66324     8.77328
    -0.65824     8.59586
    -0.65324     8.41289
    -0.64824     8.22488
    -0.64324     8.03235
    -0.63824     7.83583
    -0.63324     7.63582
    -0.62824     7.43286
    -0.62324     7.22746
    -0.61824     7.02012
    -0.61324     6.81135
    -0.60824     6.60165
    -0.60324     6.39148
    -0.59824     6.18133
    -0.59324     5.97164
    -0.58824     5.76285
    -0.58324     5.55538
    -0.57824     5.34964
    -0.57324     5.14600
    -0.56824     4.94483
    -0.56324     4.74646
    -0.55824     4.55123
    -0.55324     4.35942
    -0.54824     4.17131
    -0.54324     3.98716
    -0.53824     3.80719
    -0.53324     3.63162
    -0.52824     3.46063
    -0.52324     3.29439
    -0.51824     3.13305
    -0.51324     2.97672
    -0.50824     2.82552
    -0.50324     2.67953
    -0.49824     2.53882
    -0.49324     2.40344
    -0.48824     2.27342
    -0.48324     2.14879
    -0.47824     2.02954
    -0.47324     1.91568
    -0.46824     1.80718
    -0.46324     1.70401
    -0.45824     1.60613
    -0.45324     1.51348
    -0.44824     1.42602
    -0.44324     1.34368
    -0.43824     1.26639
    -0.43324     1.19407
    -0.42824     1.12665
    -0.42324     1.06404
    -0.41824     1.00617
    -0.41324     0.95295
    -0.40824     0.90429
    -0.40324     0.86012
    -0.39824     0.82035
    -0.39324     0.78491
    -0.38824     0.75371
    -0.38324     0.72668
    -0.37824     0.70374
