    #Energy        TDOS
    #TDOS obtained from EIGENVAL file
    -5.46236    20.41481
    -5.45736    20.08765
    -5.45236    19.75087
    -5.44736    19.40537
    -5.44236    19.05208
    -5.43736    18.69193
    -5.43236    18.32587
    -5.42736    17.95488
    -5.42236    17.57994
    -5.41736    17.20203
    -5.41236    16.82215
    -5.40736    16.44128
    -5.40236    16.06043
    -5.39736    15.68059
    -5.39236    15.30275
    -5.38736    14.92789
    -5.38236    14.55700
    -5.37736    14.19103
    -5.37236    13.83094
    -5.36736    13.47768
    -5.36236    13.13215
    -5.35736    12.79528
    -5.35236    12.46795
    -5.34736    12.15103
    -5.34236    11.84536
    -5.33736    11.55176
    -5.33236    11.27104
    -5.32736    11.00397
    -5.32236    10.75130
    -5.31736    10.51374
    -5.31236    10.29200
    -5.30736    10.08674
    -5.30236     9.89858
    -5.29736     9.72815
    -5.29236     9.57601
    -5.28736     9.44271
    -5.28236     9.32876
    -5.27736     9.23465
    -5.27236     9.16083
    -5.26736     9.10771
    -5.26236     9.07570
    -5.25736     9.06514
    -5.25236     9.07635
    -5.24736     9.10964
    -5.24236     9.16526
    -5.23736     9.24344
    -5.23236     9.34437
    -5.22736     9.46822
    -5.22236     9.61513
    -5.21736     9.78519
    -5.21236     9.97847
    -5.20736    10.19501
    -5.20236    10.43482
    -5.19736    10.69788
    -5.19236    10.98413
    -5.18736    11.29347
    -5.18236    11.62581
    -5.17736    11.98098
    -5.17236    12.35883
    -5.16736    12.75913
    -5.16236    13.18165
    -5.15736    13.62614
    -5.15236    14.09230
    -5.14736    14.57981
    -5.14236    15.08832
    -5.13736    15.61747
    -5.13236    16.16685
    -5.12736    16.73603
    -5.12236    17.32457
    -5.11736    17.93200
    -5.11236    18.55781
    -5.10736    19.20148
    -5.10236    19.86247
    -5.09736    20.54022
    -5.09236    21.23415
    -5.08736    21.94365
    -5.08236    22.66811
    -5.07736    23.40689
    -5.07236    24.15933
    -5.06736    24.92477
    -5.06236    25.70254
    -5.05736    26.49193
    -5.05236    27.29226
    -5.04736    28.10279
    -5.04236    28.92283
    -5.03736    29.75164
    -5.03236    30.58848
    -5.02736    31.43263
    -5.02236    32.28335
    -5.01736    33.13989
    -5.01236    34.00151
    -5.00736    34.86747
    -5.00236    35.73705
    -4.99736    36.60949
    -4.99236    37.48408
    -4.98736    38.36008
    -4.98236    39.23679
    -4.97736    40.11348
    -4.97236    40.98946
    -4.96736    41.86403
    -4.96236    42.73652
    -4.95736    43.60623
    -4.95236    44.47252
    -4.94736    45.33473
    -4.94236    46.19222
    -4.93736    47.04437
    -4.93236    47.89054
    -4.92736    48.73015
    -4.92236    49.56260
    -4.91736    50.38730
    -4.91236    51.20370
    -4.90736    52.01123
    -4.90236    52.80935
    -4.89736    53.59752
    -4.89236    54.37523
    -4.88736    55.14195
    -4.88236    55.89718
    -4.87736    56.64044
    -4.87236    57.37124
    -4.86736    58.08909
    -4.86236    58.79354
    -4.85736    59.48411
    -4.85236    60.16037
    -4.84736    60.82185
    -4.84236    61.46813
    -4.83736    62.09876
    -4.83236    62.71333
    -4.82736    63.31140
    -4.82236    63.89257
    -4.81736    64.45643
    -4.81236    65.00257
    -4.80736    65.53060
    -4.80236    66.04013
    -4.79736    66.53078
    -4.79236    67.00218
    -4.78736    67.45397
    -4.78236    67.88579
    -4.77736    68.29731
    -4.77236    68.68820
    -4.76736    69.05814
    -4.76236    69.40685
    -4.75736    69.73402
    -4.75236    70.03941
    -4.74736    70.32277
    -4.74236    70.58387
    -4.73736    70.82253
    -4.73236    71.03856
    -4.72736    71.23183
    -4.72236    71.40220
    -4.71736    71.54961
    -4.71236    71.67399
    -4.70736    71.77533
    -4.70236    71.85364
    -4.69736    71.90898
    -4.69236    71.94144
    -4.68736    71.95116
    -4.68236    71.93831
    -4.67736    71.90311
    -4.67236    71.84582
    -4.66736    71.76676
    -4.66236    71.66626
    -4.65736    71.54475
    -4.65236    71.40265
    -4.64736    71.24047
    -4.64236    71.05873
    -4.63736    70.85802
    -4.63236    70.63897
    -4.62736    70.40225
    -4.62236    70.14858
    -4.61736    69.87870
    -4.61236    69.59341
    -4.60736    69.29355
    -4.60236    68.97997
    -4.59736    68.65360
    -4.59236    68.31534
    -4.58736    67.96617
    -4.58236    67.60707
    -4.57736    67.23904
    -4.57236    66.86311
    -4.56736    66.48031
    -4.56236    66.09171
    -4.55736    65.69836
    -4.55236    65.30131
    -4.54736    64.90165
    -4.54236    64.50042
    -4.53736    64.09868
    -4.53236    63.69747
    -4.52736    63.29782
    -4.52236    62.90073
    -4.51736    62.50719
    -4.51236    62.11816
    -4.50736    61.73456
    -4.50236    61.35730
    -4.49736    60.98723
    -4.49236    60.62517
    -4.48736    60.27189
    -4.48236    59.92812
    -4.47736    59.59456
    -4.47236    59.27183
    -4.46736    58.96051
    -4.46236    58.66114
    -4.45736    58.37418
    -4.45236    58.10005
    -4.44736    57.83911
    -4.44236    57.59167
    -4.43736    57.35795
    -4.43236    57.13817
    -4.42736    56.93243
    -4.42236    56.74082
    -4.41736    56.56335
    -4.41236    56.39998
    -4.40736    56.25063
    -4.40236    56.11515
    -4.39736    55.99335
    -4.39236    55.88499
    -4.38736    55.78981
    -4.38236    55.70746
    -4.37736    55.63759
    -4.37236    55.57982
    -4.36736    55.53370
    -4.36236    55.49878
    -4.35736    55.47458
    -4.35236    55.46060
    -4.34736    55.45632
    -4.34236    55.46120
    -4.33736    55.47469
    -4.33236    55.49624
    -4.32736    55.52528
    -4.32236    55.56127
    -4.31736    55.60364
    -4.31236    55.65185
    -4.30736    55.70534
    -4.30236    55.76359
    -4.29736    55.82609
    -4.29236    55.89232
    -4.28736    55.96180
    -4.28236    56.03408
    -4.27736    56.10870
    -4.27236    56.18525
    -4.26736    56.26334
    -4.26236    56.34259
    -4.25736    56.42266
    -4.25236    56.50322
    -4.24736    56.58399
    -4.24236    56.66468
    -4.23736    56.74505
    -4.23236    56.82488
    -4.22736    56.90395
    -4.22236    56.98210
    -4.21736    57.05916
    -4.21236    57.13498
    -4.20736    57.20943
    -4.20236    57.28238
    -4.19736    57.35375
    -4.19236    57.42342
    -4.18736    57.49130
    -4.18236    57.55732
    -4.17736    57.62137
    -4.17236    57.68339
    -4.16736    57.74327
    -4.16236    57.80093
    -4.15736    57.85626
    -4.15236    57.90916
    -4.14736    57.95951
    -4.14236    58.00717
    -4.13736    58.05200
    -4.13236    58.09383
    -4.12736    58.13250
    -4.12236    58.16780
    -4.11736    58.19952
    -4.11236    58.22744
    -4.10736    58.25130
    -4.10236    58.27085
    -4.09736    58.28579
    -4.09236    58.29583
    -4.08736    58.30065
    -4.08236    58.29992
    -4.07736    58.29330
    -4.07236    58.28043
    -4.06736    58.26096
    -4.06236    58.23450
    -4.05736    58.20069
    -4.05236    58.15914
    -4.04736    58.10947
    -4.04236    58.05131
    -4.03736    57.98429
    -4.03236    57.90804
    -4.02736    57.82221
    -4.02236    57.72646
    -4.01736    57.62048
    -4.01236    57.50397
    -4.00736    57.37666
    -4.00236    57.23829
    -3.99736    57.08866
    -3.99236    56.92757
    -3.98736    56.75488
    -3.98236    56.57048
    -3.97736    56.37431
    -3.97236    56.16633
    -3.96736    55.94657
    -3.96236    55.71509
    -3.95736    55.47203
    -3.95236    55.21753
    -3.94736    54.95184
    -3.94236    54.67523
    -3.93736    54.38802
    -3.93236    54.09061
    -3.92736    53.78344
    -3.92236    53.46701
    -3.91736    53.14187
    -3.91236    52.80865
    -3.90736    52.46799
    -3.90236    52.12063
    -3.89736    51.76734
    -3.89236    51.40894
    -3.88736    51.04630
    -3.88236    50.68036
    -3.87736    50.31207
    -3.87236    49.94245
    -3.86736    49.57254
    -3.86236    49.20344
    -3.85736    48.83627
    -3.85236    48.47218
    -3.84736    48.11234
    -3.84236    47.75797
    -3.83736    47.41028
    -3.83236    47.07052
    -3.82736    46.73992
    -3.82236    46.41976
    -3.81736    46.11129
    -3.81236    45.81576
    -3.80736    45.53444
    -3.80236    45.26856
    -3.79736    45.01936
    -3.79236    44.78804
    -3.78736    44.57578
    -3.78236    44.38376
    -3.77736    44.21310
    -3.77236    44.06488
    -3.76736    43.94016
    -3.76236    43.83995
    -3.75736    43.76521
    -3.75236    43.71685
    -3.74736    43.69573
    -3.74236    43.70264
    -3.73736    43.73832
    -3.73236    43.80346
    -3.72736    43.89865
    -3.72236    44.02444
    -3.71736    44.18131
    -3.71236    44.36967
    -3.70736    44.58982
    -3.70236    44.84205
    -3.69736    45.12652
    -3.69236    45.44334
    -3.68736    45.79255
    -3.68236    46.17409
    -3.67736    46.58785
    -3.67236    47.03364
    -3.66736    47.51118
    -3.66236    48.02013
    -3.65736    48.56007
    -3.65236    49.13053
    -3.64736    49.73095
    -3.64236    50.36070
    -3.63736    51.01910
    -3.63236    51.70541
    -3.62736    52.41881
    -3.62236    53.15844
    -3.61736    53.92338
    -3.61236    54.71265
    -3.60736    55.52525
    -3.60236    56.36009
    -3.59736    57.21607
    -3.59236    58.09205
    -3.58736    58.98684
    -3.58236    59.89922
    -3.57736    60.82796
    -3.57236    61.77178
    -3.56736    62.72939
    -3.56236    63.69949
    -3.55736    64.68076
    -3.55236    65.67185
    -3.54736    66.67143
    -3.54236    67.67815
    -3.53736    68.69066
    -3.53236    69.70762
    -3.52736    70.72769
    -3.52236    71.74953
    -3.51736    72.77184
    -3.51236    73.79330
    -3.50736    74.81263
    -3.50236    75.82855
    -3.49736    76.83982
    -3.49236    77.84522
    -3.48736    78.84355
    -3.48236    79.83365
    -3.47736    80.81438
    -3.47236    81.78463
    -3.46736    82.74334
    -3.46236    83.68947
    -3.45736    84.62203
    -3.45236    85.54004
    -3.44736    86.44260
    -3.44236    87.32882
    -3.43736    88.19785
    -3.43236    89.04889
    -3.42736    89.88120
    -3.42236    90.69403
    -3.41736    91.48672
    -3.41236    92.25863
    -3.40736    93.00916
    -3.40236    93.73774
    -3.39736    94.44388
    -3.39236    95.12708
    -3.38736    95.78691
    -3.38236    96.42297
    -3.37736    97.03489
    -3.37236    97.62233
    -3.36736    98.18502
    -3.36236    98.72268
    -3.35736    99.23508
    -3.35236    99.72204
    -3.34736   100.18338
    -3.34236   100.61897
    -3.33736   101.02869
    -3.33236   101.41247
    -3.32736   101.77025
    -3.32236   102.10199
    -3.31736   102.40769
    -3.31236   102.68735
    -3.30736   102.94102
    -3.30236   103.16875
    -3.29736   103.37061
    -3.29236   103.54669
    -3.28736   103.69712
    -3.28236   103.82201
    -3.27736   103.92151
    -3.27236   103.99578
    -3.26736   104.04500
    -3.26236   104.06937
    -3.25736   104.06909
    -3.25236   104.04438
    -3.24736   103.99548
    -3.24236   103.92265
    -3.23736   103.82615
    -3.23236   103.70627
    -3.22736   103.56330
    -3.22236   103.39754
    -3.21736   103.20934
    -3.21236   102.99903
    -3.20736   102.76696
    -3.20236   102.51351
    -3.19736   102.23906
    -3.19236   101.94402
    -3.18736   101.62880
    -3.18236   101.29383
    -3.17736   100.93957
    -3.17236   100.56648
    -3.16736   100.17503
    -3.16236    99.76571
    -3.15736    99.33904
    -3.15236    98.89552
    -3.14736    98.43570
    -3.14236    97.96012
    -3.13736    97.46934
    -3.13236    96.96392
    -3.12736    96.44444
    -3.12236    95.91150
    -3.11736    95.36567
    -3.11236    94.80758
    -3.10736    94.23781
    -3.10236    93.65699
    -3.09736    93.06573
    -3.09236    92.46463
    -3.08736    91.85432
    -3.08236    91.23541
    -3.07736    90.60850
    -3.07236    89.97420
    -3.06736    89.33310
    -3.06236    88.68579
    -3.05736    88.03284
    -3.05236    87.37483
    -3.04736    86.71229
    -3.04236    86.04578
    -3.03736    85.37580
    -3.03236    84.70286
    -3.02736    84.02744
    -3.02236    83.34999
    -3.01736    82.67097
    -3.01236    81.99079
    -3.00736    81.30983
    -3.00236    80.62847
    -2.99736    79.94704
    -2.99236    79.26587
    -2.98736    78.58524
    -2.98236    77.90541
    -2.97736    77.22662
    -2.97236    76.54908
    -2.96736    75.87296
    -2.96236    75.19842
    -2.95736    74.52558
    -2.95236    73.85454
    -2.94736    73.18538
    -2.94236    72.51814
    -2.93736    71.85284
    -2.93236    71.18949
    -2.92736    70.52806
    -2.92236    69.86850
    -2.91736    69.21074
    -2.91236    68.55471
    -2.90736    67.90029
    -2.90236    67.24736
    -2.89736    66.59579
    -2.89236    65.94543
    -2.88736    65.29611
    -2.88236    64.64765
    -2.87736    63.99988
    -2.87236    63.35261
    -2.86736    62.70562
    -2.86236    62.05873
    -2.85736    61.41173
    -2.85236    60.76440
    -2.84736    60.11655
    -2.84236    59.46797
    -2.83736    58.81846
    -2.83236    58.16783
    -2.82736    57.51588
    -2.82236    56.86243
    -2.81736    56.20732
    -2.81236    55.55039
    -2.80736    54.89149
    -2.80236    54.23049
    -2.79736    53.56727
    -2.79236    52.90173
    -2.78736    52.23379
    -2.78236    51.56338
    -2.77736    50.89047
    -2.77236    50.21502
    -2.76736    49.53704
    -2.76236    48.85654
    -2.75736    48.17356
    -2.75236    47.48818
    -2.74736    46.80049
    -2.74236    46.11058
    -2.73736    45.41861
    -2.73236    44.72473
    -2.72736    44.02913
    -2.72236    43.33201
    -2.71736    42.63361
    -2.71236    41.93418
    -2.70736    41.23399
    -2.70236    40.53335
    -2.69736    39.83258
    -2.69236    39.13200
    -2.68736    38.43198
    -2.68236    37.73289
    -2.67736    37.03511
    -2.67236    36.33906
    -2.66736    35.64513
    -2.66236    34.95378
    -2.65736    34.26541
    -2.65236    33.58050
    -2.64736    32.89947
    -2.64236    32.22279
    -2.63736    31.55091
    -2.63236    30.88429
    -2.62736    30.22338
    -2.62236    29.56863
    -2.61736    28.92049
    -2.61236    28.27940
    -2.60736    27.64579
    -2.60236    27.02007
    -2.59736    26.40265
    -2.59236    25.79392
    -2.58736    25.19427
    -2.58236    24.60404
    -2.57736    24.02358
    -2.57236    23.45321
    -2.56736    22.89324
    -2.56236    22.34394
    -2.55736    21.80556
    -2.55236    21.27835
    -2.54736    20.76252
    -2.54236    20.25824
    -2.53736    19.76570
    -2.53236    19.28501
    -2.52736    18.81630
    -2.52236    18.35966
    -2.51736    17.91516
    -2.51236    17.48283
    -2.50736    17.06269
    -2.50236    16.65475
    -2.49736    16.25898
    -2.49236    15.87533
    -2.48736    15.50374
    -2.48236    15.14412
    -2.47736    14.79636
    -2.47236    14.46034
    -2.46736    14.13593
    -2.46236    13.82296
    -2.45736    13.52127
    -2.45236    13.23067
    -2.44736    12.95097
    -2.44236    12.68196
    -2.43736    12.42341
    -2.43236    12.17511
    -2.42736    11.93680
    -2.42236    11.70825
    -2.41736    11.48919
    -2.41236    11.27936
    -2.40736    11.07851
    -2.40236    10.88634
    -2.39736    10.70259
    -2.39236    10.52698
    -2.38736    10.35921
    -2.38236    10.19899
    -2.37736    10.04603
    -2.37236     9.90004
    -2.36736     9.76072
    -2.36236     9.62777
    -2.35736     9.50088
    -2.35236     9.37975
    -2.34736     9.26408
    -2.34236     9.15357
    -2.33736     9.04790
    -2.33236     8.94678
    -2.32736     8.84989
    -2.32236     8.75694
    -2.31736     8.66761
    -2.31236     8.58161
    -2.30736     8.49863
    -2.30236     8.41837
    -2.29736     8.34055
    -2.29236     8.26485
    -2.28736     8.19100
    -2.28236     8.11871
    -2.27736     8.04770
    -2.27236     7.97768
    -2.26736     7.90840
    -2.26236     7.83959
    -2.25736     7.77099
    -2.25236     7.70236
    -2.24736     7.63345
    -2.24236     7.56405
    -2.23736     7.49393
    -2.23236     7.42288
    -2.22736     7.35071
    -2.22236     7.27724
    -2.21736     7.20229
    -2.21236     7.12571
    -2.20736     7.04737
    -2.20236     6.96712
    -2.19736     6.88486
    -2.19236     6.80049
    -2.18736     6.71394
    -2.18236     6.62513
    -2.17736     6.53401
    -2.17236     6.44056
    -2.16736     6.34476
    -2.16236     6.24660
    -2.15736     6.14610
    -2.15236     6.04329
    -2.14736     5.93822
    -2.14236     5.83095
    -2.13736     5.72155
    -2.13236     5.61011
    -2.12736     5.49674
    -2.12236     5.38154
    -2.11736     5.26464
    -2.11236     5.14617
    -2.10736     5.02629
    -2.10236     4.90514
    -2.09736     4.78289
    -2.09236     4.65970
    -2.08736     4.53576
    -2.08236     4.41122
    -2.07736     4.28629
    -2.07236     4.16114
    -2.06736     4.03597
    -2.06236     3.91094
    -2.05736     3.78626
    -2.05236     3.66211
    -2.04736     3.53866
    -2.04236     3.41610
    -2.03736     3.29460
    -2.03236     3.17433
    -2.02736     3.05545
    -2.02236     2.93812
    -2.01736     2.82249
    -2.01236     2.70870
    -2.00736     2.59689
    -2.00236     2.48717
    -1.99736     2.37967
    -1.99236     2.27449
    -1.98736     2.17173
    -1.98236     2.07148
    -1.97736     1.97381
    -1.97236     1.87879
    -1.96736     1.78648
    -1.96236     1.69693
    -1.95736     1.61018
    -1.95236     1.52626
    -1.94736     1.44518
    -1.94236     1.36696
    -1.93736     1.29160
    -1.93236     1.21910
    -1.92736     1.14944
    -1.92236     1.08261
    -1.91736     1.01856
    -1.91236     0.95728
    -1.90736     0.89872
    -1.90236     0.84283
    -1.89736     0.78957
    -1.89236     0.73887
    -1.88736     0.69068
    -1.88236     0.64493
    -1.87736     0.60156
    -1.87236     0.56049
    -1.86736     0.52167
    -1.86236     0.48500
    -1.85736     0.45042
    -1.85236     0.41785
    -1.84736     0.38720
    -1.84236     0.35842
    -1.83736     0.33141
    -1.83236     0.30610
    -1.82736     0.28242
    -1.82236     0.26028
    -1.81736     0.23961
    -1.81236     0.22034
    -1.80736     0.20240
    -1.80236     0.18572
    -1.79736     0.17022
    -1.79236     0.15585
    -1.78736     0.14253
    -1.78236     0.13021
    -1.77736     0.11882
    -1.77236     0.10831
    -1.76736     0.09862
    -1.76236     0.08970
    -1.75736     0.08150
    -1.75236     0.07396
    -1.74736     0.06705
    -1.74236     0.06072
    -1.73736     0.05493
    -1.73236     0.04963
    -1.72736     0.04480
    -1.72236     0.04040
    -1.71736     0.03639
    -1.71236     0.03275
    -1.70736     0.02945
    -1.70236     0.02645
    -1.69736     0.02373
    -1.69236     0.02128
    -1.68736     0.01907
    -1.68236     0.01708
    -1.67736     0.01529
    -1.67236     0.01368
    -1.66736     0.01224
    -1.66236     0.01096
    -1.65736     0.00982
    -1.65236     0.00880
    -1.64736     0.00791
    -1.64236     0.00713
    -1.63736     0.00645
    -1.63236     0.00586
    -1.62736     0.00536
    -1.62236     0.00494
    -1.61736     0.00460
    -1.61236     0.00433
    -1.60736     0.00413
    -1.60236     0.00400
    -1.59736     0.00393
    -1.59236     0.00393
    -1.58736     0.00399
    -1.58236     0.00412
    -1.57736     0.00431
    -1.57236     0.00458
    -1.56736     0.00491
    -1.56236     0.00533
    -1.55736     0.00583
    -1.55236     0.00641
    -1.54736     0.00709
    -1.54236     0.00787
    -1.53736     0.00876
    -1.53236     0.00977
    -1.52736     0.01091
    -1.52236     0.01219
    -1.51736     0.01363
    -1.51236     0.01525
    -1.50736     0.01704
    -1.50236     0.01905
    -1.49736     0.02127
    -1.49236     0.02374
    -1.48736     0.02648
    -1.48236     0.02950
    -1.47736     0.03284
    -1.47236     0.03653
    -1.46736     0.04059
    -1.46236     0.04505
    -1.45736     0.04995
    -1.45236     0.05533
    -1.44736     0.06123
    -1.44236     0.06768
    -1.43736     0.07474
    -1.43236     0.08244
    -1.42736     0.09084
    -1.42236     0.09999
    -1.41736     0.10994
    -1.41236     0.12075
    -1.40736     0.13249
    -1.40236     0.14521
    -1.39736     0.15898
    -1.39236     0.17388
    -1.38736     0.18996
    -1.38236     0.20731
    -1.37736     0.22601
    -1.37236     0.24613
    -1.36736     0.26776
    -1.36236     0.29098
    -1.35736     0.31588
    -1.35236     0.34255
    -1.34736     0.37108
    -1.34236     0.40157
    -1.33736     0.43409
    -1.33236     0.46877
    -1.32736     0.50568
    -1.32236     0.54493
    -1.31736     0.58661
    -1.31236     0.63082
    -1.30736     0.67766
    -1.30236     0.72723
    -1.29736     0.77961
    -1.29236     0.83490
    -1.28736     0.89319
    -1.28236     0.95457
    -1.27736     1.01913
    -1.27236     1.08693
    -1.26736     1.15807
    -1.26236     1.23261
    -1.25736     1.31061
    -1.25236     1.39214
    -1.24736     1.47725
    -1.24236     1.56599
    -1.23736     1.65840
    -1.23236     1.75451
    -1.22736     1.85433
    -1.22236     1.95790
    -1.21736     2.06520
    -1.21236     2.17623
    -1.20736     2.29098
    -1.20236     2.40942
    -1.19736     2.53152
    -1.19236     2.65722
    -1.18736     2.78646
    -1.18236     2.91918
    -1.17736     3.05528
    -1.17236     3.19468
    -1.16736     3.33726
    -1.16236     3.48290
    -1.15736     3.63148
    -1.15236     3.78285
    -1.14736     3.93685
    -1.14236     4.09331
    -1.13736     4.25206
    -1.13236     4.41292
    -1.12736     4.57568
    -1.12236     4.74013
    -1.11736     4.90605
    -1.11236     5.07323
    -1.10736     5.24142
    -1.10236     5.41038
    -1.09736     5.57987
    -1.09236     5.74964
    -1.08736     5.91941
    -1.08236     6.08894
    -1.07736     6.25796
    -1.07236     6.42619
    -1.06736     6.59338
    -1.06236     6.75924
    -1.05736     6.92352
    -1.05236     7.08594
    -1.04736     7.24625
    -1.04236     7.40418
    -1.03736     7.55947
    -1.03236     7.71188
    -1.02736     7.86117
    -1.02236     8.00710
    -1.01736     8.14944
    -1.01236     8.28797
    -1.00736     8.42249
    -1.00236     8.55281
    -0.99736     8.67873
    -0.99236     8.80009
    -0.98736     8.91672
    -0.98236     9.02849
    -0.97736     9.13525
    -0.97236     9.23690
    -0.96736     9.33332
    -0.96236     9.42444
    -0.95736     9.51018
    -0.95236     9.59049
    -0.94736     9.66533
    -0.94236     9.73467
    -0.93736     9.79850
    -0.93236     9.85683
    -0.92736     9.90968
    -0.92236     9.95710
    -0.91736     9.99912
    -0.91236    10.03582
    -0.90736    10.06728
    -0.90236    10.09358
    -0.89736    10.11484
    -0.89236    10.13117
    -0.88736    10.14270
    -0.88236    10.14956
    -0.87736    10.15190
    -0.87236    10.14989
    -0.86736    10.14367
    -0.86236    10.13342
    -0.85736    10.11932
    -0.85236    10.10154
    -0.84736    10.08027
    -0.84236    10.05569
    -0.83736    10.02799
    -0.83236     9.99735
    -0.82736     9.96396
    -0.82236     9.92801
    -0.81736     9.88967
    -0.81236     9.84913
    -0.80736     9.80655
    -0.80236     9.76210
    -0.79736     9.71595
    -0.79236     9.66824
    -0.78736     9.61913
    -0.78236     9.56876
    -0.77736     9.51724
    -0.77236     9.46471
    -0.76736     9.41126
    -0.76236     9.35701
    -0.75736     9.30205
    -0.75236     9.24644
    -0.74736     9.19027
    -0.74236     9.13359
    -0.73736     9.07645
    -0.73236     9.01890
    -0.72736     8.96096
    -0.72236     8.90267
    -0.71736     8.84402
    -0.71236     8.78504
    -0.70736     8.72571
    -0.70236     8.66605
    -0.69736     8.60603
    -0.69236     8.54564
    -0.68736     8.48486
    -0.68236     8.42368
    -0.67736     8.36206
    -0.67236     8.30000
    -0.66736     8.23747
    -0.66236     8.17445
    -0.65736     8.11092
    -0.65236     8.04687
    -0.64736     7.98229
    -0.64236     7.91718
    -0.63736     7.85155
    -0.63236     7.78540
    -0.62736     7.71875
    -0.62236     7.65163
    -0.61736     7.58408
    -0.61236     7.51613
    -0.60736     7.44786
    -0.60236     7.37931
    -0.59736     7.31057
    -0.59236     7.24172
    -0.58736     7.17286
    -0.58236     7.10409
    -0.57736     7.03552
    -0.57236     6.96728
    -0.56736     6.89950
    -0.56236     6.83232
    -0.55736     6.76588
    -0.55236     6.70034
    -0.54736     6.63585
    -0.54236     6.57257
    -0.53736     6.51067
    -0.53236     6.45031
    -0.52736     6.39167
    -0.52236     6.33490
    -0.51736     6.28017
    -0.51236     6.22764
    -0.50736     6.17748
    -0.50236     6.12982
    -0.49736     6.08481
    -0.49236     6.04260
    -0.48736     6.00330
    -0.48236     5.96703
    -0.47736     5.93391
    -0.47236     5.90401
    -0.46736     5.87743
    -0.46236     5.85423
    -0.45736     5.83445
    -0.45236     5.81814
    -0.44736     5.80532
    -0.44236     5.79599
    -0.43736     5.79014
    -0.43236     5.78774
    -0.42736     5.78875
    -0.42236     5.79311
    -0.41736     5.80074
    -0.41236     5.81156
    -0.40736     5.82547
    -0.40236     5.84233
    -0.39736     5.86203
    -0.39236     5.88441
    -0.38736     5.90934
    -0.38236     5.93663
    -0.37736     5.96612
    -0.37236     5.99762
    -0.36736     6.03095
    -0.36236     6.06593
    -0.35736     6.10234
    -0.35236     6.13999
    -0.34736     6.17869
    -0.34236     6.21823
    -0.33736     6.25842
    -0.33236     6.29906
    -0.32736     6.33996
    -0.32236     6.38094
    -0.31736     6.42182
    -0.31236     6.46242
    -0.30736     6.50259
    -0.30236     6.54217
    -0.29736     6.58102
    -0.29236     6.61901
    -0.28736     6.65602
    -0.28236     6.69193
    -0.27736     6.72665
    -0.27236     6.76009
    -0.26736     6.79219
    -0.26236     6.82288
    -0.25736     6.85210
    -0.25236     6.87983
    -0.24736     6.90603
    -0.24236     6.93069
    -0.23736     6.95381
    -0.23236     6.97538
    -0.22736     6.99541
    -0.22236     7.01393
    -0.21736     7.03095
    -0.21236     7.04651
    -0.20736     7.06064
    -0.20236     7.07338
